Website,Title,Employer,Location,lat,lon,Country,Skills,Skills1,Skills2,Skills3,Skills4,Skills5,Skills6,Skill,Jobs,Country_Percentage,Skills_Percentage,NumberSkills,NumberCountry
http://ro.indeed.com/viewjob?jk=618724a26155b722 ,IT System and Process (SPA) Internship ,PricewaterhouseCoopers Servicii ,Bucharest,44.43225,26.10626,Romania,"python,machine-learning,web-crawler,angularjs,database",java,python,c++,ios,objective-c,,Data Engineering,1,,,1,1
http://ro.indeed.com/viewjob?jk=1657664a9adeef8a ,Data Specialist (m/f) (Ref. ENG) ,Robert Bosch SRL ,Cluj-Napoca,46.76667,23.6,Romania,"php,xml,real-time,solid-principles,backend",java,c#,sql,sysadmin,f#,,Data Visualization,1,,,1,1
http://ro.indeed.com/viewjob?jk=14001e2b0abce237 ,Software Developer - Predictive Analytics Job ,SAP ,Bucharest,44.43225,26.10626,Romania,"javascript,django,angularjs,d3.js,underscore.js",python,amazon-web-services,django,postgresql,docker,,Cloud Computing,1,,,1,1
http://ro.indeed.com/viewjob?jk=1a3399342790fad4 ,Data Scientist Job ,SAP ,Bucharest,44.43225,26.10626,Romania,"python,linux,rabbitmq,docker,microservices",python,mysql,scala,php,symfony2,,Business Intelligence,1,,,1,1
http://ro.indeed.com/viewjob?jk=27854159ea4f3705 ,Data Scientist ,SAP Romania ,Bucharest,44.43225,26.10626,Romania,"angularjs,mongodb,php,yii,heroku",java,python,c++,ios,objective-c,,Data Governance,1,,,1,1
http://ro.indeed.com/viewjob?jk=8f42f603b4ce5172 ,Health Insurance Data Mining Officer ,SIGNAL IDUNA ,Bucharest,44.43225,26.10626,Romania,"c++,3d,user-interface,qt,opengl",java,android,mobile,android-ide,,,Data Engineering,1,,,1,1
http://ro.indeed.com/viewjob?jk=fbc89e719bfdb992 ,Applied Research Engineer - Industrial Analytics ,Siemens AG ,Braşov,45.64861,25.60613,Romania,"amazon-web-services,sysadmin,database,networking,integration,ipsec",sysadmin,,,,,,Cloud Computing,1,,,1,1
http://ro.indeed.com/viewjob?jk=4af6253706671ab2 ,Business Data Analyst M/F - VIE Bucharest ,Société Générale ,Braşov,45.64861,25.60613,Romania,"html,javascript,c#,html5,agile",c#,sql,.net,wcf,tsql,,Business Intelligence,1,,,1,1
http://ro.indeed.com/viewjob?jk=dde12a25326843fc ,"Administrator, Database & SAP - Sr ",Steelcase ,Cluj-Napoca,46.76667,23.6,Romania,"c#,angularjs,asp.net,asp.net-mvc,asp.net-web-api",java,sql,oracle,software-engineering,,,Data Management,1,,,1,1
http://ro.indeed.com/viewjob?jk=0610de18ca7eebc4 ,Technical Leader ,Stefanini ,Bucharest,44.43225,26.10626,Romania,"python,django,postgresql,angularjs,tastypie",c++,c#,wpf,cuda,opencl,,Data Engineering,1,,,1,1
http://ro.indeed.com/viewjob?jk=5df3d5bf54801f3a ,C# Developer ,Stefanini ,Bucharest,44.43225,26.10626,Romania,"c++,c#,r,matlab,uml",c++,stl,,,,,Artificial Intelligence,1,,,1,1
http://ro.indeed.com/viewjob?jk=8279558f92410135 ,Senior C# Developer ,Stefanini ,Bucharest,44.43225,26.10626,Romania,"c#,asp.net,sql-server,rest,agile",c++,windows,unix,continuous-integration,,,Cloud Computing,1,,,1,1
http://ro.indeed.com/viewjob?jk=8f2f69429628c68e ,Recruitment Coordinator ,Stefanini ,Bucharest,44.43225,26.10626,Romania,c++,c++,data-structures,sql,linux,unix,,Business Intelligence,1,,,1,1
http://ro.indeed.com/viewjob?jk=fb59b1f12b180bf8 ,Remedy Administrator ,Stefanini ,Bucharest,44.43225,26.10626,Romania,"python,bigdata,scala,elasticsearch,r",c++,,,,,,Data Management,1,,,1,1
http://ro.indeed.com/viewjob?jk=aeb64ef9bb8069de ,Data Science Senior Specialist Client Engagement ,The Nielsen Company ,Bucharest,44.43225,26.10626,Romania,"javascript,css3,html5,ruby,sass",javascript,html5,node.js,d3.js,api,,Data Quality Management,1,,,1,1
http://ro.indeed.com/viewjob?jk=d58da1dd19b3ade5 ,Report liaison ,The Nielsen Company ,Bucharest,44.43225,26.10626,Romania,"javascript,c#,html5,mobile,rest",sql,windows,sysadmin,chef,puppet,vmware,Data Governance,1,,,1,1
http://ro.indeed.com/viewjob?jk=e10a55cba7dfdbd6 ,Junior Data Analyst ,Travelplanet24 ,Bucharest,44.43225,26.10626,Romania,"css,html,javascript,agile,frontend",c#,selenium,bdd,gherkin,specflow,,Data Analysis,1,,,1,1
http://ro.indeed.com/viewjob?jk=c58cf1d0983c5bba ,Game Data Analyst ,Ubisoft ,Bucharest,44.43225,26.10626,Romania,"c#,tdd,.net,agile,windows",java,machine-learning,c++,data-mining,supervised-learning,,Data Engineering,1,,,1,1
http://ro.indeed.com/viewjob?jk=df164be71ceef298 ,Test Engineer for ICs ,VON Consulting ,Bucharest,44.43225,26.10626,Romania,"python,c#,bigdata,sql-server,functional-programming",css,html,dom,,,,Data Visualization,1,,,1,1
http://ro.indeed.com/viewjob?jk=1f6c5e2cb514bba3 ,2G/3G/4G RF Optimization Engineer ,Valbonne Consulting ,Timişoara,45.75372,21.22571,Romania,"java,python,c++,ios,objective-c",java,python,sql,,,,Artificial Intelligence,1,,,1,1
http://ro.indeed.com/viewjob?jk=c57dc20de821ead0 ,2G/3G/4G RF Optimization Engineer (rolling contract) ,Valbonne Consulting ,Timişoara,45.75372,21.22571,Romania,"java,c#,sql,sysadmin,f#",c#,angularjs,asp.net,agile,,,Cloud Computing,1,,,1,1
http://ro.indeed.com/viewjob?jk=93d7fff06efb3c5e ,Test Engineer/Test Analyst ,Vauban ,Bucharest,44.43225,26.10626,Romania,"python,amazon-web-services,django,postgresql,docker",java,css,javascript,html5,ruby,,Mathematics,1,,,1,1
http://ro.indeed.com/viewjob?jk=661dbfc5ede664da ,Security Data Analyst ,Vision Recruitment ,Bucharest,44.43225,26.10626,Romania,"python,mysql,scala,php,symfony2",javascript,c#,asp.net,ajax,sql-server-2008,,Statistics,1,,,1,1
http://ro.indeed.com/viewjob?jk=e38b7c76371a551a ,Security Data Analyst ,Vision Recruitment Management ,Bucharest,44.43225,26.10626,Romania,"java,python,c++,ios,objective-c",automation,software-engineering,testing,qa,manual,,Business Intelligence,1,,,1,1
http://ro.indeed.com/viewjob?jk=0956e52a0f1fbeec ,Reporting Analyst with English ,Xerox ,Iași,47.16667,27.6,Romania,"java,android,mobile,android-ide",python,html,javascript,django,extjs,,Data Management,1,,,1,1
http://ro.indeed.com/viewjob?jk=f952d353b4415580 ,Service Delivery Reporting Developer with English ,Xerox ,Iași,47.16667,27.6,Romania,sysadmin,java,c++,multithreading,mapreduce,scalability,,Data Governance,1,,,1,1
http://ru.indeed.com/viewjob?jk=343dbd6741b03742 ,Sr forensic specialist (Kazakhstan) ,AB Services Россия ,Moscow,55.75222,37.61556,Russia,"c#,sql,.net,wcf,tsql",hadoop,java,cassandra,cascading,maven,,Data Engineering,1,,,1,1
http://ru.indeed.com/viewjob?jk=8515fa056b1b665d ,Sr forensic specialist (Ukraine) ,AB Services Россия ,Moscow,55.75222,37.61556,Russia,"java,sql,oracle,software-engineering",java,c#,.net,mobile,cloud,,Artificial Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=dee664901831003c ,Digital Manager ,Adecco Group Russia ,Moscow,55.75222,37.61556,Russia,"c++,c#,wpf,cuda,opencl",hadoop,java,bigdata,rest,hive,,Cloud Computing,1,,,1,1
http://ru.indeed.com/viewjob?jk=0efa2c2f57791738 ,Geologist Russia ,Air Energi ,Moscow,55.75222,37.61556,Russia,"c++,stl",java,spring,hibernate,jira,java-8,,Mathematics,1,,,1,1
http://ru.indeed.com/viewjob?jk=c025e09e39bc0fc1 ,Data Scientist / Software Developer ,Awara Direct Search/ Awara Group ,Rossiya,52.4,54.98333,Russia,"c++,windows,unix,continuous-integration",java,amazon-web-services,spring,java-8,,,Statistics,1,,,1,1
http://ru.indeed.com/viewjob?jk=c0537a76b290ee13 ,Junior Scala Developer | начинающий Scala-разработчик ,Axmor ,Novosibirsk,55.0415,82.9346,Russia,"c++,data-structures,sql,linux,unix",hadoop,sql,apache-spark,r,,,Business Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=c20ea23a46d84ff1 ,Junior Java Developer | начинающий Java-разработчик ,Axmor ,Novosibirsk,55.0415,82.9346,Russia,c++,java,web,security,analysis,manager,,Data Management,1,,,1,1
http://ru.indeed.com/viewjob?jk=3bfaf1b5608be275 ,Brand Manager ,BG Group ,Moscow,55.75222,37.61556,Russia,"javascript,html5,node.js,d3.js,api",python,amazon-web-services,postgresql,elasticsearch,redis,,Data Engineering,1,,,1,1
http://ru.indeed.com/viewjob?jk=6baa8b25147c6501 ,R&D Manager ,BG Group ,Moscow,55.75222,37.61556,Russia,"sql,windows,sysadmin,chef,puppet,vmware",javascript,tdd,reactjs,gruntjs,,,Data Visualization,1,,,1,1
http://ru.indeed.com/viewjob?jk=f2c5172b8f50d8d5 ,Palo Alto Cloud Architect ,Bell Integrator ,Moscow,55.75222,37.61556,Russia,"c#,selenium,bdd,gherkin,specflow",java,apache,bdd,http,semantic-web,,Artificial Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=966bcbfcb4b59d2d ,Полевой инженер КГШ / Off-the-road tires field engineer ,Bridgestone CIS ,Moscow,55.75222,37.61556,Russia,"java,machine-learning,c++,data-mining,supervised-learning",java,python,ruby,architecture,lead,,Cloud Computing,1,,,1,1
http://ru.indeed.com/viewjob?jk=a60088664e3fe7e7 ,Warehouse/Material Management Analyst ,CNH Industrial Commercial Operations ,Dmitrov,56.34485,37.52041,Russia,"css,html,dom",java,python,ruby,architecture,lead,,Mathematics,1,,,1,1
http://ru.indeed.com/viewjob?jk=0c1ca159ce9587ab ,BI программист ,Centaursoftware ,Moscow,55.75222,37.61556,Russia,"java,python,sql",bigdata,quantitative-finance,hpc,grid-computing,,,Business Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=14c128fe0aaf5c5d ,Reservoir Engineers ,Chronos Oil & Gas ,Rossiya,52.4,54.98333,Russia,"c#,angularjs,asp.net,agile",java,distributed-system,agile,search-engine,,,Data Analysis,1,,,1,1
http://ru.indeed.com/viewjob?jk=34757d141021d076 ,Compensation and Benefits Manager ,Cornerstone ,Moscow,55.75222,37.61556,Russia,"java,css,javascript,html5,ruby",java,agile,nlp,search-engine,,,Data Engineering,1,,,1,1
http://ru.indeed.com/viewjob?jk=bff7d44f288af2c0 ,"Technical Solutions Engineer, Mid-Market Russia ",Criteo ,Moscow,55.75222,37.61556,Russia,"javascript,c#,asp.net,ajax,sql-server-2008",java,distributed-system,agile,qa,search-engine,,Data Visualization,1,,,1,1
http://ru.indeed.com/viewjob?jk=c8f362f1717bb70d ,Big Data Engineer ,DINO Systems ,Saint Petersburg,59.93863,30.31413,Russia,"automation,software-engineering,testing,qa,manual",java,distributed-system,agile,qa,lead,,Cloud Computing,1,,,1,1
http://ru.indeed.com/viewjob?jk=8b595a95f392cb7d ,CRM Business Analyst - Business Development Department ,Deloitte ,Moscow,55.75222,37.61556,Russia,"python,html,javascript,django,extjs",java,javascript,jquery,sql,xml,,Business Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=dc19e15f960c9bb9 ,Senior Consultant - Forensic Technology- Financial Advisory Services ,Deloitte ,Moscow,55.75222,37.61556,Russia,"java,c++,multithreading,mapreduce,scalability",java,python,c++,c#,.net,,Data Governance,1,,,1,1
http://ru.indeed.com/viewjob?jk=186974b26f7c34bf ,Perfomance Manager ,DigitalHR ,Moscow,55.75222,37.61556,Russia,"hadoop,java,cassandra,cascading,maven",amazon-web-services,javascript,node.js,azure,web-api,,Data Engineering,1,,,1,1
http://ru.indeed.com/viewjob?jk=364e922589f81b26 ,Financial Manager / Chief Accountant ,EMC ,Moscow,55.75222,37.61556,Russia,"java,c#,.net,mobile,cloud",sql,windows,sysadmin,nas,scom,virtual-machine,Cloud Computing,1,,,1,1
http://ru.indeed.com/viewjob?jk=768158f956344765 ,"Mgr, Accounting ",EMC CORPORATION ,Moscow,55.75222,37.61556,Russia,"hadoop,java,bigdata,rest,hive",python,amazon-web-services,mongodb,cloud,devops,,Business Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=58e081f6a198ca91 ,Innovation Engineer ,Electrolux ,Saint Petersburg,59.93863,30.31413,Russia,"java,spring,hibernate,jira,java-8",javascript,ajax,database,gulp,polymer,,Data Management,1,,,1,1
http://se.indeed.com/viewjob?jk=7075c3d9471cf349 ,Performance Analyst Engineer ,Flexenclosure ,Vara,52.4655,33.2338,Russia,"java,amazon-web-services,spring,java-8",python,sysadmin,salt-stack,,,,Data Engineering,1,,,1,1
http://ru.indeed.com/viewjob?jk=6b15f945e0fcc713 , Аналитик ,Fourmi Formidable ,Moscow,55.75222,37.61556,Russia,"hadoop,sql,apache-spark,r",css,javascript,backbone.js,angularjs,html5,,Artificial Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=644aa6ee2f615424 ,Marketing Consultant ,GfK ,Moscow,55.75222,37.61556,Russia,"java,web,security,analysis,manager",c#,bigdata,sql-server,agile,unit-testing,,Cloud Computing,1,,,1,1
http://ru.indeed.com/viewjob?jk=38834de0c582c546 ,Retail Consultant ,GfK Rus ,Moscow,55.75222,37.61556,Russia,"python,amazon-web-services,postgresql,elasticsearch,redis",javascript,reactjs,data-visualization,,,,Business Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=5c9eedd6b7bc4971 ,"Senior Retail Consultant, Optics & Pharma ",GfK Rus ,Moscow,55.75222,37.61556,Russia,"javascript,tdd,reactjs,gruntjs",python,linux,boost-python,numerical-methods,,,Data Management,1,,,1,1
http://ru.indeed.com/viewjob?jk=9325343e898c980e ,"Аналитик Супермассивов / Data Scientist / Big Data Analyst (Hadoop, Spark) ",GlobalCareer ,Moscow,55.75222,37.61556,Russia,"java,apache,bdd,http,semantic-web",ios,objective-c,cocoapods,,,,Data Quality Management,1,,,1,1
http://ru.indeed.com/viewjob?jk=0dc34384759c402c ,Research Manager ,HAYS ,Moscow,55.75222,37.61556,Russia,"java,python,ruby,architecture,lead",hbase,java,bigdata,solr,apache-kafka,,Data Governance,1,,,1,1
http://ru.indeed.com/viewjob?jk=82fd87c4a08edf9e ,Process Validation Project Manager ,HAYS ,Moscow,55.75222,37.61556,Russia,"java,python,ruby,architecture,lead",java,selenium,,,,,Data Analysis,1,,,1,1
http://ru.indeed.com/viewjob?jk=d6002e9507105f4f ,Compensation and Benefits Specialist ,HAYS ,Moscow,55.75222,37.61556,Russia,"bigdata,quantitative-finance,hpc,grid-computing",mysql,sql,sysadmin,database,disaster-recovery,database-administration,Data Engineering,1,,,1,1
http://ru.indeed.com/viewjob?jk=40dbaae9bf3cb8d3 ,HR Operations Partner ,Halliburton ,Moscow,55.75222,37.61556,Russia,"java,distributed-system,agile,search-engine",hadoop,python,machine-learning,apache-spark,nlp,,Data Visualization,1,,,1,1
http://ru.indeed.com/viewjob?jk=206a62927a23f398 ,Analyst I PP&C ,Honeywell ,Primorskiy,43.09962,131.58938,Russia,"java,agile,nlp,search-engine",java,javascript,sql,spring,oracle,,Artificial Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=2fc95b7e63f0f571 ,Sr. PP&C Analyst ,Honeywell ,Primorskiy,43.09962,131.58938,Russia,"java,distributed-system,agile,qa,search-engine",etl,node.js,database,reactjs,couchbase,,Cloud Computing,1,,,1,1
http://ru.indeed.com/viewjob?jk=ecd27fae10e33ca2 ,Intern Bachelors E&T ,Honeywell ,Primorskiy,43.09962,131.58938,Russia,"java,distributed-system,agile,qa,lead",java,javascript,c#,sql,selenium,,Mathematics,1,,,1,1
http://ru.indeed.com/viewjob?jk=1a41952bbbf2e04c ,Data Mining Algorithm Senior researcher Researcher ,Huawei Russia ,Moscow,55.75222,37.61556,Russia,"java,javascript,jquery,sql,xml",sql,sysadmin,sas,,,,Statistics,1,,,1,1
http://ru.indeed.com/viewjob?jk=31b6e44ca5fc0a6e ,Network optimization Senior researcher Researcher ,Huawei Russia ,Moscow,55.75222,37.61556,Russia,"java,python,c++,c#,.net",python,amazon-web-services,javascript,jquery,django,,Business Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=5eaa953d972a492a ,Data Scientist ,IBM ,Moscow,55.75222,37.61556,Russia,"amazon-web-services,javascript,node.js,azure,web-api",java,agile,qa,search-engine,,,Data Management,1,,,1,1
http://ru.indeed.com/viewjob?jk=6f67cee32b0cb98e ,CRA (Entry Level) ,ICON Clinical Research ,Moscow,55.75222,37.61556,Russia,"sql,windows,sysadmin,nas,scom,virtual-machine",css,javascript,php,bash,saas,,Data Governance,1,,,1,1
http://ru.indeed.com/viewjob?jk=ad5239b8f680c3b2 ,Travel and Administrative Services Coordinator ,Inditex ,Moscow,55.75222,37.61556,Russia,"python,amazon-web-services,mongodb,cloud,devops",javascript,restful-architecture,sql,maven,jsp,,Data Engineering,1,,,1,1
http://ru.indeed.com/viewjob?jk=53edf7f4bbc6cb49 ,Intel Developer Zone Intern ,Intel ,Moscow,55.75222,37.61556,Russia,"javascript,ajax,database,gulp,polymer",java,scala,rest,agile,backend,,Artificial Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=14bb240b9dac9ceb ,Oracle DBA (Voice Team) ,Intermedia ,Saint Petersburg,59.93863,30.31413,Russia,"python,sysadmin,salt-stack",machine-learning,ruby,ios,objective-c,heroku,,Cloud Computing,1,,,1,1
http://ru.indeed.com/viewjob?jk=7b950ad08a5fe607 ,Senior Planning Analyst Job ,Johnson & Johnson ,Moscow,55.75222,37.61556,Russia,"css,javascript,backbone.js,angularjs,html5",jquery,css3,html5,responsive-design,bootstrap,,Mathematics,1,,,1,1
http://ru.indeed.com/viewjob?jk=373bf75b7140d1f6 ,Senior HR Consultant ,KPMG ,Moscow,55.75222,37.61556,Russia,"c#,bigdata,sql-server,agile,unit-testing",javascript,css3,html5,,,,Statistics,1,,,1,1
http://ru.indeed.com/viewjob?jk=dd067696d8d8e944 ,Marketing Assistant ,Kelly Services ,Moscow,55.75222,37.61556,Russia,"javascript,reactjs,data-visualization",python,sql,sysadmin,r,sas,,Business Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=bbebbdda2a624a47 ,Price Management and Market Research senior specialist ,Kia Motors RUS ,Moscow,55.75222,37.61556,Russia,"python,linux,boost-python,numerical-methods",hadoop,sql,sysadmin,hive,r,mahout,Data Management,1,,,1,1
http://ru.indeed.com/viewjob?jk=d9b840712e692ea6 ,Category Manager ,Lindt ,Moscow,55.75222,37.61556,Russia,"ios,objective-c,cocoapods",amazon-web-services,etl,amazon-redshift,apache-spark,amazon-emr,,Data Engineering,1,,,1,1
http://ru.indeed.com/viewjob?jk=18e502e8747b9bf7 ,BI Project Lead ,Luxoft ,Moscow,55.75222,37.61556,Russia,"hbase,java,bigdata,solr,apache-kafka",java,javascript,crm,erp,netsuite,,Data Visualization,1,,,1,1
http://ru.indeed.com/viewjob?jk=3f854e90534a155e ,Senior Test Analyst / Java Developer ,Luxoft ,Saint Petersburg,59.93863,30.31413,Russia,"java,selenium",postgresql,mysql,bigdata,sysadmin,architecture,software-engineering,Artificial Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=4e75dcc41e242c36 ,BI Project Lead ,Luxoft ,Saint Petersburg,59.93863,30.31413,Russia,"mysql,sql,sysadmin,database,disaster-recovery,database-administration",css,javascript,html5,node.js,reactjs,,Cloud Computing,1,,,1,1
http://ru.indeed.com/viewjob?jk=5a5980bdd352a0a1 ,Senior/Regular QA automation engineer ,Luxoft ,Saint Petersburg,59.93863,30.31413,Russia,"hadoop,python,machine-learning,apache-spark,nlp",java,python,javascript,.net,unix,,Mathematics,1,,,1,1
http://ru.indeed.com/viewjob?jk=07e85ffde57d0f70 ,BI Project Lead ,Luxoft GmbH ,Saint Petersburg,59.93863,30.31413,Russia,"java,javascript,sql,spring,oracle",java,css,javascript,html5,ruby,,Business Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=8f5fbdaa312bd16e ,BI Project Lead ,Luxoft GmbH ,Moscow,55.75222,37.61556,Russia,"etl,node.js,database,reactjs,couchbase",java,css,javascript,html5,ruby,,Data Analysis,1,,,1,1
http://ru.indeed.com/viewjob?jk=ee444227eefc62ca ,Senior/Regular QA automation engineer ,Luxoft GmbH ,Saint Petersburg,59.93863,30.31413,Russia,"java,javascript,c#,sql,selenium",java,css,javascript,html5,ruby,,Data Engineering,1,,,1,1
http://ru.indeed.com/viewjob?jk=027d952f8c42496e ,Global Customer Operations Manager ,Mars ,Rossiya,52.4,54.98333,Russia,"sql,sysadmin,sas",java,css,javascript,html5,ruby,,Data Visualization,1,,,1,1
http://ru.indeed.com/viewjob?jk=184e046f0a59d9fd ,Global Reporting Team - Financial Analyst ,McKinsey & Company ,Saint Petersburg,59.93863,30.31413,Russia,"python,amazon-web-services,javascript,jquery,django",java,amazon-web-services,php,tdd,restful-url,,Cloud Computing,1,,,1,1
http://ru.indeed.com/viewjob?jk=86933e78762ed24c ,Junior Analytics Specialist - EEMA ,McKinsey & Company ,Moscow,55.75222,37.61556,Russia,"java,agile,qa,search-engine",software,development,laser,trac,,,Business Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=3421e5c47ef6930a ,Category Management Lead - Xbox ,Microsoft ,Moscow,55.75222,37.61556,Russia,"css,javascript,php,bash,saas",java,c#,sql,asp.net,soap,,Data Governance,1,,,1,1
http://ru.indeed.com/viewjob?jk=7108f4e4bd77f413 ,Technical Solution Sales Professional (Application Platform) ,Microsoft ,Moscow,55.75222,37.61556,Russia,"javascript,restful-architecture,sql,maven,jsp",postgresql,mysql,linux,oracle11g,sql-server-2008,,Data Engineering,1,,,1,1
http://ru.indeed.com/viewjob?jk=135440cd20cd9a91 ,Manufacturing Engineer ,NeoPhotonics ,Moscow,55.75222,37.61556,Russia,"java,scala,rest,agile,backend",javascript,ruby-on-rails,mysql,web,ruby,,Cloud Computing,1,,,1,1
http://ru.indeed.com/viewjob?jk=2c8b64d8fac67185 ,Product Marketing Analyst (Spanish) ,NetCracker ,Moscow,55.75222,37.61556,Russia,"machine-learning,ruby,ios,objective-c,heroku",c#,.net,,,,,Business Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=61c01babd6083dd5 ,Market Intelligence Expert (SDN/NFV) ,NetCracker ,Saint Petersburg,59.93863,30.31413,Russia,"jquery,css3,html5,responsive-design,bootstrap",python,mongodb,agile,elasticsearch,deployment,,Data Management,1,,,1,1
http://ru.indeed.com/viewjob?jk=637e2bf2a991c0f6 ,Product Marketing Analyst / Senior Research Analyst (Solution Marketing) ,NetCracker ,Moscow,55.75222,37.61556,Russia,"javascript,css3,html5",javascript,css3,html5,,,,Data Engineering,1,,,1,1
http://ru.indeed.com/viewjob?jk=760a48a354914af6 ,Market Intelligence Expert (Business Support Systems) ,NetCracker ,Saint Petersburg,59.93863,30.31413,Russia,"python,sql,sysadmin,r,sas",excel,matlab,wolfram-mathematica,,,,Artificial Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=9c4f62011954a4c7 ,Product Marketing Analyst (Spanish) ,NetCracker ,Saint Petersburg,59.93863,30.31413,Russia,"hadoop,sql,sysadmin,hive,r,mahout",javascript,c#,angularjs,html5,azure,,Cloud Computing,1,,,1,1
http://ru.indeed.com/viewjob?jk=b1e04f33b150a7a5 ,Market Intelligence Expert (SDN/NFV) ,NetCracker ,Moscow,55.75222,37.61556,Russia,"amazon-web-services,etl,amazon-redshift,apache-spark,amazon-emr",c#,tdd,asp.net-mvc,agile,continuous-delivery,,Business Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=bd2bd13d3301afe4 ,Market Intelligence Expert (Operations Support Systems) ,NetCracker ,Moscow,55.75222,37.61556,Russia,"java,javascript,crm,erp,netsuite",c#,angularjs,html5,php,mssql,,Data Management,1,,,1,1
http://ru.indeed.com/viewjob?jk=1dd61b4a227fab69 ,Product Marketing Analyst / Senior Research Analyst ,NetCracker Technology Corp. ,Moscow,55.75222,37.61556,Russia,"postgresql,mysql,bigdata,sysadmin,architecture,software-engineering",jquery,mysql,html5,php,git,,Data Quality Management,1,,,1,1
http://ru.indeed.com/viewjob?jk=308d314c3bd26961 ,Market Intelligence Expert (Business Support Systems) ,NetCracker Technology Corp. ,Nizhny Novgorod,56.32867,44.00205,Russia,"css,javascript,html5,node.js,reactjs",excel,vba,ms-access,,,,Data Governance,1,,,1,1
http://ru.indeed.com/viewjob?jk=398765fd8694583e ,Product Marketing Analyst (Spanish) ,NetCracker Technology Corp. ,Moscow,55.75222,37.61556,Russia,"java,python,javascript,.net,unix",hadoop,java,data-warehouse,hive,bash,,Data Analysis,1,,,1,1
http://ru.indeed.com/viewjob?jk=5d8003550a978b4a ,Market Intelligence Expert (Operations Support Systems) ,NetCracker Technology Corp. ,Nizhny Novgorod,56.32867,44.00205,Russia,"java,css,javascript,html5,ruby",java,python,amazon-web-services,linux,sysadmin,docker,Data Engineering,1,,,1,1
http://ru.indeed.com/viewjob?jk=a70dae429cc2c837 ,Market Intelligence Expert (SDN/NFV) ,NetCracker Technology Corp. ,Saint Petersburg,59.93863,30.31413,Russia,"java,css,javascript,html5,ruby",json,objective-c,core-data,sqlite,xml,,Data Management,1,,,1,1
http://ru.indeed.com/viewjob?jk=ac092a56f954443b ,Market Intelligence Expert (Operations Support Systems) ,NetCracker Technology Corp. ,Saint Petersburg,59.93863,30.31413,Russia,"java,css,javascript,html5,ruby",java,c#,.net,mssql,,,Data Quality Management,1,,,1,1
http://ru.indeed.com/viewjob?jk=ad74cf5deba1e9be ,Market Intelligence Expert (SDN/NFV) ,NetCracker Technology Corp. ,Nizhny Novgorod,56.32867,44.00205,Russia,"java,css,javascript,html5,ruby",java,,,,,,Data Governance,1,,,1,1
http://ru.indeed.com/viewjob?jk=b66fa9f79a1ca835 ,Market Intelligence Expert (Business Support Systems) ,NetCracker Technology Corp. ,Saint Petersburg,59.93863,30.31413,Russia,"java,amazon-web-services,php,tdd,restful-url",java,,,,,,Data Analysis,1,,,1,1
http://ru.indeed.com/viewjob?jk=d114fbb3683d17d8 ,Product Marketing Analyst (Spanish) ,NetCracker Technology Corp. ,Saint Petersburg,59.93863,30.31413,Russia,"software,development,laser,trac",c#,,,,,,Data Engineering,1,,,1,1
http://ru.indeed.com/viewjob?jk=ecb8e9edcc62c9fd ,Product Marketing Analyst / Senior Research Analyst ,NetCracker Technology Corp. ,Saint Petersburg,59.93863,30.31413,Russia,"java,c#,sql,asp.net,soap",javascript,ruby-on-rails,go,ruby,user-interface,,Data Visualization,1,,,1,1
http://ru.indeed.com/viewjob?jk=d577310835821c8c ,Product Steward ,Novartis ,Saint Petersburg,59.93863,30.31413,Russia,"postgresql,mysql,linux,oracle11g,sql-server-2008",java,,,,,,Artificial Intelligence,1,,,1,1
http://ru.indeed.com/viewjob?jk=703fad22086c600e ,Аналитик (Data analyst / Digital agency) ,OMD OM Group ,Moscow,55.75222,37.61556,Russia,"javascript,ruby-on-rails,mysql,web,ruby",java,angularjs,html5,java-ee,spring-mvc,,Cloud Computing,1,,,1,1
http://ru.indeed.com/viewjob?jk=788a5041569500ee ,Developer in QA automation team ,Odin ,Moscow,55.75222,37.61556,Russia,"c#,.net",java,oop,architecture,,,,Mathematics,1,,,1,1
http://ru.indeed.com/viewjob?jk=d92589a46af89cbf ,Search Engine Optimization Specialist ,Odin ,Moscow,55.75222,37.61556,Russia,"python,mongodb,agile,elasticsearch,deployment",testing,qa,automated-tests,quality,,,Statistics,1,,,1,1
